"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,8,6,1324,"1325",-1,1503,1505,-2,"MQ",3493,"N735MQ","LGA","CLE",66,419,13,25,"2013-08-06T17:00:00Z"
2013,4,3,1540,"1543",-3,1744,1751,-7,"EV",4352,"N14960","EWR","CVG",99,569,15,43,"2013-04-03T19:00:00Z"
2013,4,19,2312,"1935",217,220,2246,214,"UA",768,"N529UA","EWR","LAX",335,2454,19,35,"2013-04-19T23:00:00Z"
2013,2,23,817,"815",2,1134,1117,17,"DL",1429,"N684DA","JFK","LAS",333,2248,8,15,"2013-02-23T13:00:00Z"
2013,10,17,1352,"1359",-7,1549,1605,-16,"B6",1373,"N318JB","JFK","CHS",95,636,13,59,"2013-10-17T17:00:00Z"
2013,1,29,1455,"1500",-5,1736,1742,-6,"DL",2347,"N676DL","LGA","ATL",121,762,15,0,"2013-01-29T20:00:00Z"
2013,7,22,1140,"1145",-5,1352,1358,-6,"DL",401,"N323NB","EWR","ATL",106,746,11,45,"2013-07-22T15:00:00Z"
2013,5,3,2104,"2059",5,2353,34,-41,"UA",1252,"N37277","EWR","SFO",323,2565,20,59,"2013-05-04T00:00:00Z"
2013,3,4,NA,"1835",NA,NA,2051,NA,"9E",4059,NA,"LGA","DAY",NA,549,18,35,"2013-03-04T23:00:00Z"
2013,9,17,1623,"1620",3,1915,1935,-20,"AA",172,"N3KTAA","EWR","MIA",149,1085,16,20,"2013-09-17T20:00:00Z"
2013,9,19,1839,"1815",24,2107,2043,24,"DL",926,"N358NW","EWR","ATL",96,746,18,15,"2013-09-19T22:00:00Z"
2013,11,1,2018,"2003",15,2308,2237,31,"EV",4204,"N14173","EWR","OKC",196,1325,20,3,"2013-11-02T00:00:00Z"
2013,5,31,2045,"1925",80,2226,2138,48,"9E",3899,"N8980A","JFK","CLE",71,425,19,25,"2013-05-31T23:00:00Z"
2013,5,30,952,"1000",-8,1107,1119,-12,"US",2169,"N769US","LGA","DCA",45,214,10,0,"2013-05-30T14:00:00Z"
2013,3,16,804,"810",-6,1012,1033,-21,"9E",3635,"N8709A","JFK","CHS",100,636,8,10,"2013-03-16T12:00:00Z"
2013,8,4,1935,"1901",34,2210,2213,-3,"B6",201,"N334JB","JFK","FLL",131,1069,19,1,"2013-08-04T23:00:00Z"
2013,8,10,816,"814",2,1003,1008,-5,"US",879,"N155UW","EWR","CLT",82,529,8,14,"2013-08-10T12:00:00Z"
2013,4,9,1109,"1115",-6,1222,1224,-2,"B6",24,"N265JB","JFK","BTV",53,266,11,15,"2013-04-09T15:00:00Z"
2013,1,21,1554,"1605",-11,1748,1754,-6,"9E",3459,"N602LR","JFK","BNA",140,765,16,5,"2013-01-21T21:00:00Z"
2013,5,29,1606,"1611",-5,1751,1808,-17,"EV",4092,"N13538","EWR","DAY",79,533,16,11,"2013-05-29T20:00:00Z"
2013,2,4,641,"639",2,957,957,0,"UA",910,"N841UA","EWR","AUS",242,1504,6,39,"2013-02-04T11:00:00Z"
2013,11,2,1725,"1732",-7,1943,1959,-16,"FL",623,"N603AT","LGA","ATL",120,762,17,32,"2013-11-02T21:00:00Z"
2013,10,8,621,"620",1,738,740,-2,"WN",423,"N8311Q","LGA","MDW",107,725,6,20,"2013-10-08T10:00:00Z"
2013,6,18,2024,"1744",160,2301,2030,151,"B6",527,"N760JB","EWR","MCO",136,937,17,44,"2013-06-18T21:00:00Z"
2013,4,15,1922,"1925",-3,2155,2225,-30,"DL",1485,"N985DL","LGA","MCO",127,950,19,25,"2013-04-15T23:00:00Z"
2013,7,19,1943,"1849",54,2145,2104,41,"EV",4453,"N11121","EWR","MCI",149,1092,18,49,"2013-07-19T22:00:00Z"
2013,10,15,609,"615",-6,757,811,-14,"US",1772,"N184US","JFK","CLT",81,541,6,15,"2013-10-15T10:00:00Z"
2013,5,21,954,"959",-5,1108,1110,-2,"EV",5711,"N833AS","JFK","IAD",54,228,9,59,"2013-05-21T13:00:00Z"
2013,12,7,1625,"1630",-5,1937,1944,-7,"DL",2595,"N3755D","JFK","PDX",347,2454,16,30,"2013-12-07T21:00:00Z"
2013,5,16,805,"800",5,1132,1127,5,"UA",397,"N560UA","JFK","SFO",368,2586,8,0,"2013-05-16T12:00:00Z"
2013,4,2,625,"625",0,919,915,4,"WN",815,"N366SW","EWR","HOU",215,1411,6,25,"2013-04-02T10:00:00Z"
2013,11,2,1451,"1456",-5,1652,1652,0,"9E",4120,"N831AY","JFK","CLE",82,425,14,56,"2013-11-02T18:00:00Z"
2013,10,11,1433,"1429",4,1724,1741,-17,"UA",1296,"N19141","EWR","SFO",325,2565,14,29,"2013-10-11T18:00:00Z"
2013,1,11,1924,"1930",-6,2157,2213,-16,"DL",1715,"N349NB","LGA","MSY",166,1183,19,30,"2013-01-12T00:00:00Z"
2013,3,13,1243,"1240",3,1426,1437,-11,"EV",4135,"N14542","EWR","CLT",90,529,12,40,"2013-03-13T16:00:00Z"
2013,4,23,719,"655",24,926,912,14,"B6",117,"N348JB","JFK","MSY",161,1182,6,55,"2013-04-23T10:00:00Z"
2013,2,7,555,"600",-5,920,911,9,"B6",135,"N618JB","JFK","RSW",174,1074,6,0,"2013-02-07T11:00:00Z"
2013,4,6,1751,"1730",21,2047,2049,-2,"B6",359,"N584JB","JFK","BUR",342,2465,17,30,"2013-04-06T21:00:00Z"
2013,4,24,1140,"1150",-10,1300,1305,-5,"MQ",3697,"N531MQ","EWR","ORD",115,719,11,50,"2013-04-24T15:00:00Z"
2013,2,19,828,"830",-2,1302,1335,-33,"DL",301,"N3763D","JFK","SJU",189,1598,8,30,"2013-02-19T13:00:00Z"
2013,12,3,1158,"1200",-2,1402,1424,-22,"EV",5611,"N708EV","LGA","CHS",89,641,12,0,"2013-12-03T17:00:00Z"
2013,4,20,600,"600",0,1028,815,NA,"FL",345,"N168AT","LGA","ATL",NA,762,6,0,"2013-04-20T10:00:00Z"
2013,8,15,852,"830",22,1126,1122,4,"UA",443,"N595UA","JFK","LAX",314,2475,8,30,"2013-08-15T12:00:00Z"
2013,6,18,808,"815",-7,1038,1035,3,"DL",1429,"N612DL","JFK","LAS",304,2248,8,15,"2013-06-18T12:00:00Z"
2013,12,16,808,"809",-1,1030,1026,4,"EV",4111,"N12967","EWR","CHS",112,628,8,9,"2013-12-16T13:00:00Z"
2013,7,20,1157,"1200",-3,1345,1340,5,"EV",5680,"N13956","EWR","CMH",86,463,12,0,"2013-07-20T16:00:00Z"
2013,7,14,2119,"2100",19,2223,2235,-12,"AA",371,"N4WMAA","LGA","ORD",100,733,21,0,"2013-07-15T01:00:00Z"
2013,2,5,549,"530",19,837,831,6,"UA",1219,"N24729","LGA","IAH",208,1416,5,30,"2013-02-05T10:00:00Z"
2013,9,21,1628,"1635",-7,1743,1815,-32,"MQ",2949,"N628MQ","JFK","BNA",115,765,16,35,"2013-09-21T20:00:00Z"
2013,7,3,2356,"1900",296,237,2240,237,"DL",1465,"N624AG","JFK","SFO",311,2586,19,0,"2013-07-03T23:00:00Z"
2013,9,10,950,"1000",-10,1120,1120,0,"US",2175,"N751UW","LGA","DCA",42,214,10,0,"2013-09-10T14:00:00Z"
2013,1,3,2210,"2125",45,2327,2250,37,"MQ",4660,"N509MQ","LGA","BNA",126,764,21,25,"2013-01-04T02:00:00Z"
2013,7,7,1509,"1515",-6,1810,1816,-6,"DL",2181,"N918DE","LGA","MCO",125,950,15,15,"2013-07-07T19:00:00Z"
2013,2,17,2044,"2040",4,2230,2237,-7,"EV",4368,"N16546","EWR","DAY",85,533,20,40,"2013-02-18T01:00:00Z"
2013,5,17,1826,"1800",26,2006,1935,31,"WN",504,"N466WN","EWR","MDW",112,711,18,0,"2013-05-17T22:00:00Z"
2013,12,8,1756,"1656",60,2000,1839,81,"EV",4662,"N29917","EWR","RDU",78,416,16,56,"2013-12-08T21:00:00Z"
2013,8,26,1455,"1500",-5,1728,1755,-27,"AA",1813,"N5FKAA","JFK","MCO",121,944,15,0,"2013-08-26T19:00:00Z"
2013,8,23,1757,"1755",2,2058,2120,-22,"AA",177,"N329AA","JFK","SFO",335,2586,17,55,"2013-08-23T21:00:00Z"
2013,10,28,826,"830",-4,956,1007,-11,"9E",3521,"N917XJ","JFK","ORD",126,740,8,30,"2013-10-28T12:00:00Z"
2013,9,13,1720,"1725",-5,1944,2016,-32,"UA",263,"N537UA","EWR","SAN",302,2425,17,25,"2013-09-13T21:00:00Z"
2013,5,8,1509,"1458",11,1610,1615,-5,"UA",1570,"N33262","EWR","BOS",36,200,14,58,"2013-05-08T18:00:00Z"
2013,10,18,1459,"1500",-1,1822,1829,-7,"DL",161,"N186DN","JFK","SEA",332,2422,15,0,"2013-10-18T19:00:00Z"
2013,4,17,1925,"1930",-5,2119,2146,-27,"9E",3798,"N8948B","JFK","CLT",81,541,19,30,"2013-04-17T23:00:00Z"
2013,1,1,2020,"2030",-10,2148,2155,-7,"FL",354,"N895AT","LGA","CAK",73,397,20,30,"2013-01-02T01:00:00Z"
2013,9,3,1737,"1735",2,1948,2000,-12,"WN",401,"N249WN","LGA","DEN",214,1620,17,35,"2013-09-03T21:00:00Z"
2013,1,10,1611,"1620",-9,1745,1750,-5,"MQ",4622,"N526MQ","LGA","BNA",115,764,16,20,"2013-01-10T21:00:00Z"
2013,6,17,854,"900",-6,1015,1035,-20,"UA",1477,"N87527","LGA","ORD",114,733,9,0,"2013-06-17T13:00:00Z"
2013,10,24,1727,"1714",13,1850,1839,11,"B6",918,"N323JB","JFK","BOS",51,187,17,14,"2013-10-24T21:00:00Z"
2013,11,9,1830,"1837",-7,2006,2009,-3,"B6",2202,"N178JB","JFK","BUF",65,301,18,37,"2013-11-09T23:00:00Z"
2013,9,21,1738,"1735",3,2010,2029,-19,"UA",1109,"N19130","EWR","MCO",131,937,17,35,"2013-09-21T21:00:00Z"
2013,1,14,2115,"2042",33,2314,2231,43,"EV",3833,"N15910","EWR","STL",159,872,20,42,"2013-01-15T01:00:00Z"
2013,12,19,643,"645",-2,901,907,-6,"B6",675,"N712JB","JFK","MSY",173,1182,6,45,"2013-12-19T11:00:00Z"
2013,5,28,939,"935",4,1049,1054,-5,"B6",20,"N192JB","JFK","ROC",53,264,9,35,"2013-05-28T13:00:00Z"
2013,1,30,1603,"1600",3,1707,1712,-5,"US",2134,"N944UW","LGA","BOS",47,184,16,0,"2013-01-30T21:00:00Z"
2013,1,28,2020,"1540",280,2201,1716,285,"9E",4178,"N8525B","JFK","ROC",54,264,15,40,"2013-01-28T20:00:00Z"
2013,9,20,557,"600",-3,813,829,-16,"EV",4137,"N16999","EWR","ATL",102,746,6,0,"2013-09-20T10:00:00Z"
2013,1,8,1117,"1050",27,1251,1227,24,"EV",4662,"N14960","EWR","RDU",70,416,10,50,"2013-01-08T15:00:00Z"
2013,6,12,906,"802",64,1022,930,52,"EV",4950,"N615QX","LGA","BNA",99,764,8,2,"2013-06-12T12:00:00Z"
2013,8,30,2142,"2145",-3,2257,2316,-19,"DL",985,"N349NB","JFK","BOS",40,187,21,45,"2013-08-31T01:00:00Z"
2013,9,26,1338,"1345",-7,1651,1702,-11,"DL",476,"N366NB","LGA","MIA",139,1096,13,45,"2013-09-26T17:00:00Z"
2013,8,15,958,"1000",-2,1306,1319,-13,"DL",1765,"N706TW","JFK","SFO",340,2586,10,0,"2013-08-15T14:00:00Z"
2013,7,17,856,"900",-4,1315,1305,10,"AA",1357,"N5FAAA","JFK","SJU",209,1598,9,0,"2013-07-17T13:00:00Z"
2013,12,13,2025,"1930",55,2243,2141,62,"EV",4543,"N11192","EWR","DSM",163,1017,19,30,"2013-12-14T00:00:00Z"
2013,5,9,1901,"1755",66,2152,2115,37,"DL",1394,"N3772H","JFK","PDX",313,2454,17,55,"2013-05-09T21:00:00Z"
2013,7,30,NA,"1400",NA,NA,1511,NA,"B6",2480,"N228JB","EWR","BOS",NA,200,14,0,"2013-07-30T18:00:00Z"
2013,8,19,1246,"1250",-4,1359,1404,-5,"EV",4109,"N16999","EWR","BNA",114,748,12,50,"2013-08-19T16:00:00Z"
2013,4,21,755,"755",0,910,920,-10,"MQ",3737,"N542MQ","EWR","ORD",109,719,7,55,"2013-04-21T11:00:00Z"
2013,1,1,920,"920",0,1152,1125,27,"MQ",4582,"N527MQ","LGA","CLT",92,544,9,20,"2013-01-01T14:00:00Z"
2013,2,28,1746,"1755",-9,2034,2048,-14,"B6",547,"N665JB","EWR","PBI",150,1023,17,55,"2013-02-28T22:00:00Z"
2013,7,11,2126,"2129",-3,2327,2326,1,"EV",4700,"N13949","EWR","CLT",85,529,21,29,"2013-07-12T01:00:00Z"
2013,11,30,1619,"1621",-2,1823,1838,-15,"EV",5601,"N754EV","LGA","CLT",90,544,16,21,"2013-11-30T21:00:00Z"
2013,12,27,1321,"1200",81,1441,1315,86,"9E",2902,"N910XJ","JFK","BOS",49,187,12,0,"2013-12-27T17:00:00Z"
2013,12,24,1659,"1659",0,2020,2017,3,"UA",653,"N513UA","EWR","LAX",352,2454,16,59,"2013-12-24T21:00:00Z"
2013,8,25,1625,"1620",5,1851,1935,-44,"DL",706,"N3773D","JFK","AUS",180,1521,16,20,"2013-08-25T20:00:00Z"
2013,11,4,1758,"1759",-1,2052,2054,-2,"DL",1629,"N3733Z","JFK","LAS",330,2248,17,59,"2013-11-04T22:00:00Z"
2013,2,15,1354,"1359",-5,1614,1638,-24,"DL",2043,"N361NB","JFK","ATL",123,760,13,59,"2013-02-15T18:00:00Z"
2013,1,18,1612,"1620",-8,1812,1750,22,"MQ",4622,"N537MQ","LGA","BNA",117,764,16,20,"2013-01-18T21:00:00Z"
2013,8,30,1023,"1030",-7,1322,1325,-3,"AA",19,"N323AA","JFK","LAX",296,2475,10,30,"2013-08-30T14:00:00Z"
2013,9,15,1537,"1543",-6,1730,1745,-15,"US",2088,"N124US","LGA","CLT",85,544,15,43,"2013-09-15T19:00:00Z"
2013,8,26,1514,"1520",-6,1626,1710,-44,"AA",341,"N475AA","LGA","ORD",107,733,15,20,"2013-08-26T19:00:00Z"
2013,3,13,1402,"1400",2,1641,1631,10,"B6",615,"N537JB","JFK","JAX",137,828,14,0,"2013-03-13T18:00:00Z"
2013,5,1,1633,"1639",-6,1929,1930,-1,"B6",547,"N655JB","EWR","PBI",129,1023,16,39,"2013-05-01T20:00:00Z"
2013,8,1,601,"600",1,902,851,11,"B6",371,"N638JB","LGA","FLL",155,1076,6,0,"2013-08-01T10:00:00Z"
2013,1,3,604,"600",4,852,925,-33,"UA",303,"N517UA","JFK","SFO",324,2586,6,0,"2013-01-03T11:00:00Z"
2013,10,9,1613,"1559",14,1714,1719,-5,"MQ",3748,"N535MQ","EWR","ORD",96,719,15,59,"2013-10-09T19:00:00Z"
2013,10,25,957,"1000",-3,1102,1114,-12,"UA",276,"N823UA","EWR","BOS",42,200,10,0,"2013-10-25T14:00:00Z"
2013,5,20,540,"545",-5,811,827,-16,"UA",450,"N408UA","LGA","IAH",184,1416,5,45,"2013-05-20T09:00:00Z"
2013,1,15,1957,"2000",-3,2249,2243,6,"DL",1147,"N665DN","LGA","ATL",123,762,20,0,"2013-01-16T01:00:00Z"
2013,10,17,2044,"2030",14,2211,2205,6,"WN",2520,"N258WN","EWR","MDW",112,711,20,30,"2013-10-18T00:00:00Z"
2013,1,27,1451,"1440",11,1548,1549,-1,"UA",1687,"N25705","EWR","BOS",40,200,14,40,"2013-01-27T19:00:00Z"
2013,2,8,NA,"1600",NA,NA,1933,NA,"DL",161,"N986DL","JFK","MIA",NA,1089,16,0,"2013-02-08T21:00:00Z"
2013,3,2,948,"940",8,1322,1250,32,"AA",1871,"N3ACAA","LGA","MIA",180,1096,9,40,"2013-03-02T14:00:00Z"
2013,4,9,1944,"1940",4,2116,2130,-14,"MQ",3783,"N523MQ","JFK","CMH",72,483,19,40,"2013-04-09T23:00:00Z"
2013,3,10,926,"929",-3,1136,1220,-44,"UA",1597,"N23708","EWR","EGE",233,1725,9,29,"2013-03-10T13:00:00Z"
2013,5,7,1715,"1159",316,1931,1427,304,"EV",4666,"N14974","EWR","JAX",119,820,11,59,"2013-05-07T15:00:00Z"
2013,10,29,1617,"1619",-2,1855,1839,16,"UA",485,"N494UA","EWR","DEN",240,1605,16,19,"2013-10-29T20:00:00Z"
2013,7,11,2015,"1936",39,2331,2233,58,"B6",1271,"N775JB","LGA","FLL",144,1076,19,36,"2013-07-11T23:00:00Z"
2013,10,17,1108,"1105",3,1232,1230,2,"WN",453,"N210WN","LGA","MDW",116,725,11,5,"2013-10-17T15:00:00Z"
2013,9,28,1704,"1715",-11,1858,1939,-41,"9E",3310,"N919XJ","JFK","MCI",147,1113,17,15,"2013-09-28T21:00:00Z"
2013,3,6,1052,"1055",-3,1333,1342,-9,"B6",1183,"N593JB","JFK","MCO",135,944,10,55,"2013-03-06T15:00:00Z"
2013,10,3,1622,"1600",22,1748,1715,33,"US",2154,"N958UW","LGA","BOS",38,184,16,0,"2013-10-03T20:00:00Z"
2013,8,28,1910,"1455",255,2151,1750,241,"MQ",3070,"N512MQ","JFK","TPA",125,1005,14,55,"2013-08-28T18:00:00Z"
2013,4,12,NA,"1400",NA,NA,1506,NA,"US",2130,NA,"LGA","BOS",NA,184,14,0,"2013-04-12T18:00:00Z"
2013,9,24,1813,"1815",-2,1937,1957,-20,"UA",1053,"N37267","EWR","CLE",62,404,18,15,"2013-09-24T22:00:00Z"
2013,3,24,806,"755",11,1023,1025,-2,"UA",721,"N547UA","LGA","DEN",226,1620,7,55,"2013-03-24T11:00:00Z"
2013,9,26,923,"930",-7,1024,1038,-14,"B6",116,"N192JB","JFK","SYR",43,209,9,30,"2013-09-26T13:00:00Z"
2013,11,13,554,"545",9,846,855,-9,"AA",2243,"N5EBAA","JFK","MIA",153,1089,5,45,"2013-11-13T10:00:00Z"
2013,3,17,823,"830",-7,1136,1142,-6,"UA",999,"N585UA","EWR","SAN",351,2425,8,30,"2013-03-17T12:00:00Z"
2013,1,10,1714,"1720",-6,2014,2040,-26,"AA",1999,"N5DEAA","EWR","MIA",146,1085,17,20,"2013-01-10T22:00:00Z"
2013,12,29,1923,"1911",12,2226,2228,-2,"UA",1727,"N15710","EWR","SEA",338,2402,19,11,"2013-12-30T00:00:00Z"
2013,5,8,929,"924",5,1218,1259,-41,"UA",1281,"N37281","EWR","SFO",309,2565,9,24,"2013-05-08T13:00:00Z"
2013,8,19,1622,"1623",-1,1854,1945,-51,"UA",1284,"N37287","EWR","SFO",317,2565,16,23,"2013-08-19T20:00:00Z"
2013,11,28,752,"756",-4,953,959,-6,"US",2029,"N180US","LGA","CLT",93,544,7,56,"2013-11-28T12:00:00Z"
2013,5,22,1442,"1450",-8,1746,1745,1,"AA",1813,"N5EYAA","JFK","MCO",134,944,14,50,"2013-05-22T18:00:00Z"
2013,6,18,NA,"1955",NA,NA,2145,NA,"MQ",3374,"N909MQ","JFK","RDU",NA,427,19,55,"2013-06-18T23:00:00Z"
2013,5,4,1103,"1015",48,1247,1241,6,"US",29,"N520UW","JFK","PHX",265,2153,10,15,"2013-05-04T14:00:00Z"
2013,6,4,1405,"1309",56,1524,1424,60,"B6",604,"N324JB","JFK","PWM",54,273,13,9,"2013-06-04T17:00:00Z"
2013,6,7,731,"735",-4,836,856,-20,"EV",3854,"N16963","EWR","BTV",46,266,7,35,"2013-06-07T11:00:00Z"
2013,1,10,1738,"1729",9,2033,2049,-16,"AA",543,"N351AA","JFK","MIA",150,1089,17,29,"2013-01-10T22:00:00Z"
2013,1,19,1145,"1150",-5,1355,1345,10,"MQ",4646,"N516MQ","LGA","MSP",163,1020,11,50,"2013-01-19T16:00:00Z"
2013,11,20,801,"810",-9,1057,1116,-19,"DL",857,"N3755D","JFK","SAN",337,2446,8,10,"2013-11-20T13:00:00Z"
2013,5,31,1500,"1500",0,1707,1722,-15,"EV",4971,"N615QX","LGA","CHS",85,641,15,0,"2013-05-31T19:00:00Z"
2013,9,23,2118,"2120",-2,2311,2318,-7,"EV",4247,"N16178","EWR","DTW",77,488,21,20,"2013-09-24T01:00:00Z"
2013,11,1,1859,"1900",-1,2138,2154,-16,"UA",1528,"N16234","EWR","MCO",139,937,19,0,"2013-11-01T23:00:00Z"
2013,11,12,1818,"1755",23,2216,2114,62,"DL",656,"N332NB","LGA","RSW",171,1080,17,55,"2013-11-12T22:00:00Z"
2013,5,9,1608,"1557",11,1901,1914,-13,"DL",1043,"N684DA","JFK","SEA",318,2422,15,57,"2013-05-09T19:00:00Z"
2013,3,23,1518,"1508",10,1812,1819,-7,"DL",1902,"N981DL","LGA","PBI",146,1035,15,8,"2013-03-23T19:00:00Z"
2013,11,30,646,"650",-4,901,919,-18,"UA",602,"N562UA","LGA","DEN",219,1620,6,50,"2013-11-30T11:00:00Z"
2013,5,12,1757,"1755",2,1917,1930,-13,"WN",3962,"N421LV","LGA","MDW",112,725,17,55,"2013-05-12T21:00:00Z"
2013,7,27,1924,"1925",-1,2214,2240,-26,"DL",2139,"N921DL","LGA","MIA",145,1096,19,25,"2013-07-27T23:00:00Z"
2013,12,13,722,"720",2,1030,1045,-15,"AA",1345,"N5DTAA","JFK","MIA",150,1089,7,20,"2013-12-13T12:00:00Z"
2013,1,23,816,"815",1,1005,1015,-10,"US",675,"N647AW","EWR","CLT",90,529,8,15,"2013-01-23T13:00:00Z"
2013,12,14,1117,"1130",-13,1355,1332,23,"US",2009,"N732US","LGA","CLT",102,544,11,30,"2013-12-14T16:00:00Z"
2013,1,30,1426,"1429",-3,1801,1754,7,"UA",257,"N502UA","JFK","SFO",363,2586,14,29,"2013-01-30T19:00:00Z"
2013,12,11,746,"750",-4,1242,1255,-13,"AA",936,"N5FLAA","JFK","STT",206,1623,7,50,"2013-12-11T12:00:00Z"
2013,2,19,1457,"1500",-3,1614,1635,-21,"UA",1599,"N39728","EWR","ORD",112,719,15,0,"2013-02-19T20:00:00Z"
2013,5,23,1013,"1015",-2,1229,1207,22,"US",1444,"N762US","JFK","CLT",81,541,10,15,"2013-05-23T14:00:00Z"
2013,11,10,1452,"1500",-8,1739,1803,-24,"DL",1935,"N342NB","LGA","TPA",152,1010,15,0,"2013-11-10T20:00:00Z"
2013,7,29,1302,"1310",-8,1547,1600,-13,"UA",734,"N823UA","EWR","PBI",146,1023,13,10,"2013-07-29T17:00:00Z"
2013,12,13,846,"900",-14,1003,1017,-14,"B6",2280,"N179JB","EWR","BOS",47,200,9,0,"2013-12-13T14:00:00Z"
2013,6,7,2137,"1925",132,2343,2129,134,"9E",3525,"N908XJ","JFK","ORD",117,740,19,25,"2013-06-07T23:00:00Z"
2013,6,24,621,"630",-9,813,835,-22,"US",1100,"N177US","LGA","CLT",85,544,6,30,"2013-06-24T10:00:00Z"
2013,10,25,546,"550",-4,929,932,-3,"B6",939,"N547JB","JFK","BQN",201,1576,5,50,"2013-10-25T09:00:00Z"
2013,10,11,2016,"1935",41,2245,2235,10,"DL",1485,"N994DL","LGA","MCO",122,950,19,35,"2013-10-11T23:00:00Z"
2013,5,22,1453,"1459",-6,1620,1635,-15,"9E",3393,"N921XJ","JFK","DCA",37,213,14,59,"2013-05-22T18:00:00Z"
2013,9,30,612,"615",-3,806,821,-15,"EV",4471,"N13550","EWR","CLT",86,529,6,15,"2013-09-30T10:00:00Z"
2013,8,3,1701,"1703",-2,1847,1911,-24,"US",894,"N154UW","LGA","CLT",81,544,17,3,"2013-08-03T21:00:00Z"
2013,5,24,711,"653",18,848,859,-11,"EV",4535,"N16183","EWR","MSP",139,1008,6,53,"2013-05-24T10:00:00Z"
2013,2,16,1458,"1459",-1,1856,1656,NA,"EV",4326,"N17169","EWR","CLT",NA,529,14,59,"2013-02-16T19:00:00Z"
2013,7,5,1444,"1448",-4,1705,1717,-12,"EV",4561,"N11544","EWR","ATL",119,746,14,48,"2013-07-05T18:00:00Z"
2013,1,21,1757,"1800",-3,2108,2058,10,"B6",9,"N768JB","JFK","MCO",165,944,18,0,"2013-01-21T23:00:00Z"
2013,10,3,2026,"2030",-4,2209,2150,19,"WN",382,"N233LV","LGA","MDW",138,725,20,30,"2013-10-04T00:00:00Z"
2013,12,6,611,"615",-4,920,915,5,"UA",288,"N504UA","EWR","FLL",159,1065,6,15,"2013-12-06T11:00:00Z"
2013,8,26,1917,"1915",2,2139,2230,-51,"AA",21,"N327AA","JFK","LAX",293,2475,19,15,"2013-08-26T23:00:00Z"
2013,3,26,2028,"2030",-2,2127,2154,-27,"UA",1635,"N12221","EWR","BOS",39,200,20,30,"2013-03-27T00:00:00Z"
2013,10,22,1250,"1259",-9,1534,1538,-4,"DL",781,"N975DL","LGA","ATL",130,762,12,59,"2013-10-22T16:00:00Z"
2013,8,27,1328,"1330",-2,1558,1625,-27,"B6",505,"N661JB","EWR","FLL",132,1065,13,30,"2013-08-27T17:00:00Z"
2013,10,28,1702,"1700",2,1808,1819,-11,"US",2189,"N764US","LGA","DCA",43,214,17,0,"2013-10-28T21:00:00Z"
2013,12,6,658,"659",-1,841,854,-13,"EV",4099,"N27190","EWR","STL",148,872,6,59,"2013-12-06T11:00:00Z"
2013,11,20,821,"825",-4,919,935,-16,"AA",84,"N3DPAA","JFK","BOS",34,187,8,25,"2013-11-20T13:00:00Z"
2013,8,26,1926,"1929",-3,2143,2212,-29,"DL",2041,"N320US","JFK","ATL",100,760,19,29,"2013-08-26T23:00:00Z"
2013,5,21,1630,"1600",30,1736,1720,16,"US",2181,"N741UW","LGA","DCA",40,214,16,0,"2013-05-21T20:00:00Z"
2013,3,28,943,"955",-12,1152,1220,-28,"MQ",4654,"N544MQ","LGA","ATL",105,762,9,55,"2013-03-28T13:00:00Z"
2013,7,20,552,"600",-8,711,712,-1,"EV",5716,"N820AS","JFK","IAD",43,228,6,0,"2013-07-20T10:00:00Z"
2013,4,7,1916,"1915",1,2215,2202,13,"DL",1345,"N3734B","JFK","PHX",310,2153,19,15,"2013-04-07T23:00:00Z"
2013,11,11,825,"830",-5,948,1001,-13,"9E",3579,"N8541D","LGA","IAD",49,229,8,30,"2013-11-11T13:00:00Z"
2013,2,23,1459,"1359",60,1758,1656,62,"UA",242,"N509UA","EWR","PBI",162,1023,13,59,"2013-02-23T18:00:00Z"
2013,12,5,NA,"2104",NA,NA,2221,NA,"EV",4119,"N11551","EWR","RIC",NA,277,21,4,"2013-12-06T02:00:00Z"
2013,5,11,1229,"1150",39,1356,1305,51,"MQ",3697,"N523MQ","EWR","ORD",114,719,11,50,"2013-05-11T15:00:00Z"
2013,2,21,811,"820",-9,932,955,-23,"MQ",4655,"N534MQ","LGA","BNA",116,764,8,20,"2013-02-21T13:00:00Z"
2013,7,5,1648,"1655",-7,1933,1950,-17,"AA",1507,"N575AA","EWR","DFW",187,1372,16,55,"2013-07-05T20:00:00Z"
2013,9,14,1418,"1429",-11,1652,1655,-3,"B6",477,"N316JB","JFK","JAX",127,828,14,29,"2013-09-14T18:00:00Z"
2013,10,6,2014,"2015",-1,2133,2125,8,"B6",418,"N354JB","JFK","BOS",36,187,20,15,"2013-10-07T00:00:00Z"
2013,2,24,1524,"1529",-5,1723,1734,-11,"EV",3265,"N19966","EWR","GRR",98,605,15,29,"2013-02-24T20:00:00Z"
2013,4,20,1926,"1929",-3,2044,2053,-9,"EV",3806,"N12175","EWR","BNA",120,748,19,29,"2013-04-20T23:00:00Z"
2013,8,28,553,"600",-7,751,829,-38,"EV",4137,"N14573","EWR","ATL",96,746,6,0,"2013-08-28T10:00:00Z"
2013,4,25,1104,"1106",-2,1350,1405,-15,"UA",1143,"N73445","EWR","PBI",145,1023,11,6,"2013-04-25T15:00:00Z"
